node idx,paper id
27378,2950982424
27379,2950989711
27380,2951002154
27381,2951002251
27382,2951025888
27383,2951049512
27384,2951079880
27385,2951090569
27386,2951093852
27387,2951104482
27388,2951129992
27389,2951144084
27390,2951186617
27391,2951194906
27392,2951228526
27393,2951229568
27394,2951238511
27395,2951281088
27396,2951290586
27397,2951292511
27398,2951294510
27399,2951299815
27400,2951314711
27401,2951329576
27402,2951333427
27403,2951333895
27404,2951335368
27405,2951357115
27406,2951359295
27407,2951391286
27408,2951392882
27409,2951430153
27410,2951431413
27411,2951448388
27412,2951455577
27413,2951476572
27414,2951525559
27415,2951542569
27416,2951552072
27417,2951571994
27418,2951572586
27419,2951581544
27420,2951585703
27421,2951602301
27422,2951632259
27423,2951638136
27424,2951665692
27425,2951686195
27426,2951689881
27427,2951700157
27428,2951710479
27429,2951724137
27430,2951736575
27431,2951741945
27432,2951755374
27433,2951760154
27434,2951762341
27435,2951764196
27436,2951820233
27437,2951840399
27438,2951863354
27439,2951864283
27440,2951870519
27441,2951888181
27442,2951896066
27443,2951897678
27444,2951925474
27445,2951937648
27446,2951945944
27447,2951953477
27448,2951963581
27449,2952005863
27450,2952024675
27451,2952039693
27452,2952039782
27453,2952061483
27454,2952077493
27455,2952081406
27456,2952120674
27457,2952133632
27458,2952135889
27459,2952142057
27460,2952153867
27461,2952156126
27462,2952189554
27463,2952194984
27464,2952208344
27465,2952229079
27466,2952244625
27467,2952244781
27468,2952280898
27469,2952298682
27470,2952325467
27471,2952327595
27472,2952333919
27473,2952362487
27474,2952390197
27475,2952397978
27476,2952406364
27477,2952441726
27478,2952450799
27479,2952490308
27480,2952490427
27481,2952496931
27482,2952524449
27483,2952524958
27484,2952559588
27485,2952572164
27486,2952573015
27487,2952593097
27488,2952612146
27489,2952617331
27490,2952618198
27491,2952627676
27492,2952644532
27493,2952650915
27494,2952660128
27495,2952692338
27496,2952696684
27497,2952704490
27498,2952749544
27499,2952763246
27500,2952764007
27501,2952772534
27502,2952775687
27503,2952779178
27504,2952780231
27505,2952782208
27506,2952796173
27507,2952814258
27508,2952847670
27509,2952887594
27510,2952896933
27511,2952908320
27512,2952980932
27513,2952984668
27514,2953025313
27515,2953051808
27516,2953077455
27517,2953077892
27518,2953083309
27519,2953099590
27520,2953103828
27521,2953118441
27522,2953167615
27523,2953179454
27524,2953183650
27525,2953192171
27526,2953211383
27527,2953216280
27528,2953216981
27529,2953231779
27530,2953232588
27531,2953245207
27532,2953308373
27533,2953352016
27534,2953354181
27535,2953354833
27536,2953361011
27537,2953362360
27538,2953385403
27539,2953389312
27540,2953720499
27541,2953761480
27542,2953770707
27543,2954295499
27544,2954365962
27545,2954441166
27546,2954485955
27547,2954713924
27548,2954898447
27549,2954929956
27550,2955028046
27551,2955227499
27552,2955250780
27553,2955603547
27554,2955784261
27555,2955793735
27556,2956076990
27557,2956633744
27558,2957715860
27559,2958306322
27560,2958771129
27561,2959271042
27562,2959646632
27563,2960303960
27564,2962474440
27565,2962736944
27566,2962783862
27567,2962900130
27568,2963024841
27569,2963555522
27570,2963562418
27571,2963727522
27572,2964212120
27573,2964840213
27574,2964912293
27575,2964938859
27576,2965132406
27577,2965485462
27578,2965667059
27579,2965713229
27580,2966220025
27581,2966275148
27582,2966329071
27583,2968954061
27584,2969098588
27585,2969253642
27586,2969340742
27587,2969389652
27588,2969437682
27589,2969880124
27590,2969992028
27591,2970409072
27592,2970540090
27593,2970613528
27594,2970636434
27595,2970731663
27596,2970765601
27597,2970884920
27598,2971400438
27599,2971451301
27600,2971809202
27601,2971987327
27602,2972200677
27603,2972272053
27604,2972334036
27605,2972583459
27606,2972621414
27607,2972650807
27608,2972876827
27609,2973052602
27610,2973059244
27611,2973203773
27612,2973287213
27613,2973614890
27614,2973724258
27615,2973792890
27616,2973833971
27617,2974704600
27618,2974862496
27619,2975323586
27620,2975343435
27621,2975364676
27622,2975765005
27623,2976669759
27624,2977187670
27625,2977819706
27626,2978709794
27627,2979517144
27628,2979718676
27629,2979917395
27630,2980507219
27631,2980910578
27632,2981102295
27633,2981399071
27634,2981526169
27635,2981684209
27636,2981769533
27637,2982147478
27638,2982196953
27639,2982298563
27640,2983252274
27641,2983279430
27642,2983781633
27643,2984802033
27644,2985386758
27645,2987351359
27646,2987644081
27647,2987803320
27648,2988055859
27649,2988877146
27650,2989102449
27651,2989533198
27652,2989659152
27653,2989732777
27654,2989809542
27655,2989980483
27656,2990298540
27657,2990308894
27658,2990357318
27659,2990573683
27660,2991003211
27661,2991044776
27662,2991115325
27663,2991301029
27664,2991390015
27665,2991993771
27666,2992097852
27667,2992795087
27668,2993217618
27669,2993537265
27670,2993725595
27671,2993922131
27672,2994562858
27673,2994621149
27674,2994941531
27675,2995108618
27676,2995652971
27677,2995739859
27678,2995758223
27679,2995829228
27680,2995999954
27681,2996463966
27682,2996623289
27683,2996666233
27684,2997037617
27685,2997116581
27686,2997678531
27687,2997745526
27688,2997790171
27689,2997808148
27690,2997976910
27691,2999060740
27692,2999163167
27693,2999199619
27694,2999391884
27695,2999751099
27696,2999791567
27697,2999918795
27698,3000239940
27699,3000268922
27700,3000358529
27701,3000633625
27702,3001208508
27703,3001304293
27704,3001411397
27705,3001567566
27706,3002028770
27707,3002244107
27708,3002887707
27709,3002961628
27710,3003964240
27711,3004250597
27712,3004264320
27713,3004470932
27714,3004493599
27715,3004514911
27716,3004537452
27717,3004556902
27718,3004754496
27719,3004984167
27720,3005317064
27721,3005407492
27722,3005452847
27723,3005787091
27724,3005860772
27725,3006129881
27726,3006327038
27727,3006552058
27728,3006725949
27729,3006863681
27730,3007259350
27731,3007372856
27732,3007373432
27733,3007508546
27734,3007628345
27735,3008366481
27736,3008669272
27737,3009283745
27738,3009375918
27739,3009381467
27740,3009409437
27741,3009519574
27742,3009708787
27743,3009918511
27744,3010113449
27745,3010574808
27746,3010647771
27747,3011103239
27748,3011625329
27749,3011791440
27750,3011862057
27751,3011987072
27752,3012189079
27753,3012379806
27754,3012453763
27755,2649379
27756,13891724
27757,23411977
27758,37337140
27759,49480995
27760,124986576
27761,198132112
27762,204991346
27763,205218531
27764,274912890
27765,278559520
27766,333429618
27767,387299530
27768,437153884
27769,631185186
27770,766589415
27771,783419490
27772,790449367
27773,907728623
27774,1191599655
27775,1437816530
27776,1451526525
27777,1482468045
27778,1483678422
27779,1485554924
27780,1487625070
27781,1487705400
27782,1487835804
27783,1490782231
27784,1495664850
27785,1497657497
27786,1499653285
27787,1507176291
27788,1508439170
27789,1514538974
27790,1515635142
27791,1525037223
27792,1525353257
27793,1526476278
27794,1526750013
27795,1527444955
27796,1534695534
27797,1542647727
27798,1542756864
27799,1550644792
27800,1551048630
27801,1553043842
27802,1555384338
27803,1559906461
27804,1561624631
27805,1562384087
27806,1563987680
27807,1567158140
27808,1569543215
27809,1575651873
27810,1584220130
27811,1584751971
27812,1586036035
27813,1591898926
27814,1593045594
27815,1594677425
27816,1596550025
27817,1602540486
27818,1606840538
27819,1609287897
27820,1614371506
27821,1617445017
27822,1620816389
27823,1630614333
27824,1630733292
27825,1635997060
27826,1643849039
27827,1648884448
27828,1653674893
27829,1655864499
27830,1656783145
27831,1662824547
27832,1668520055
27833,1672530173
27834,1684484171
27835,1704746049
27836,1713870197
27837,1731078968
27838,1748139005
27839,1753229983
27840,1760196295
27841,1762092152
27842,1762342021
27843,1763302039
27844,1764081812
27845,1770712749
27846,1792667560
27847,1806595454
27848,1818219649
27849,1818426358
27850,1826852485
27851,1831215063
27852,1841911619
27853,1841978034
27854,1846183189
27855,1854224214
27856,1863800201
27857,1864844333
27858,1870304071
27859,1872800431
27860,1876250504
27861,1876460402
27862,1877275829
27863,1889624880
27864,1890570698
27865,1895456665
27866,1899185266
27867,1900239115
27868,1908341209
27869,1909205607
27870,1913076744
27871,1913361874
27872,1921132096
27873,1929800672
27874,1935297710
27875,1937109390
27876,1942400387
27877,1942827630
27878,1947916144
27879,1948737560
27880,1949836348
27881,1953186025
27882,1955398531
27883,1956206657
27884,1958968158
27885,1961272337
27886,1964264843
27887,1969208937
27888,1973336591
27889,1978438914
27890,1979559842
27891,1986024953
27892,1988047456
27893,1989169325
27894,1989946722
27895,1992076661
27896,1996840846
27897,1999003664
27898,2000415339
27899,2002169077
27900,2005017249
27901,2006201754
27902,2007527271
27903,2007584603
27904,2009287138
27905,2016304104
27906,2017193676
27907,2018872388
27908,2021380203
27909,2026234481
27910,2028317017
27911,2029347464
27912,2031185306
27913,2031197045
27914,2034626455
27915,2035198268
27916,2036753035
27917,2037915805
27918,2041862639
27919,2043584891
27920,2045099282
27921,2052952091
27922,2055775892
27923,2056919486
27924,2064948582
27925,2069484217
27926,2070102858
27927,2072623709
27928,2073421328
27929,2075360622
27930,2078470589
27931,2079271562
27932,2082402065
27933,2087850987
27934,2095723734
27935,2096722264
27936,2096799100
27937,2097440479
27938,2097492749
27939,2097971418
27940,2098014536
27941,2099167905
27942,2101611867
27943,2101790310
27944,2102660061
27945,2104308613
27946,2106637261
27947,2106667863
27948,2109015525
27949,2109535797
27950,2110920222
27951,2114798382
27952,2114912785
27953,2114973222
27954,2117688802
27955,2119385818
27956,2119979377
27957,2120055480
27958,2125472350
27959,2126223012
27960,2129489363
27961,2129495011
27962,2131253515
27963,2132380262
27964,2132760893
27965,2133560082
27966,2133713200
27967,2135119290
27968,2138195930
27969,2138500679
27970,2138602941
27971,2138883052
27972,2142149702
27973,2142803264
27974,2143358467
27975,2146410316
27976,2148245023
27977,2148929855
27978,2149739147
27979,2151664270
27980,2151870994
27981,2151882249
27982,2151928972
27983,2153583129
27984,2154562144
27985,2156364114
27986,2157329200
27987,2159931694
27988,2167149929
27989,2167966379
27990,2168359206
27991,2169017678
27992,2170769481
27993,2182738177
27994,2187484686
27995,2188643230
27996,2190375219
27997,2195429565
27998,2197948963
27999,2199143478
28000,2201035768
28001,2205410708
28002,2222111062
28003,2226086598
28004,2227098268
28005,2229387242
28006,2233021649
28007,2233399955
28008,2235028240
28009,2235775875
28010,2235884325
28011,2241666630
28012,2242702901
28013,2243849243
28014,2245938249
28015,2246035736
28016,2247359815
28017,2252933652
28018,2254428459
28019,2254643615
28020,2256357568
28021,2259110480
28022,2260276383
28023,2261632864
28024,2261770042
28025,2263225824
28026,2263414425
28027,2266270420
28028,2268376565
28029,2268702383
28030,2270232374
28031,2271904544
28032,2273348943
28033,2273865370
28034,2275838522
28035,2276072209
28036,2276303159
28037,2278264165
28038,2278366113
28039,2280300639
28040,2283192793
28041,2283569199
28042,2286565208
28043,2287337759
28044,2290854557
28045,2292164756
28046,2293467699
28047,2295958995
28048,2296538550
28049,2303001834
28050,2317363656
28051,2336775272
28052,2336803177
28053,2338824513
28054,2338841924
28055,2339850901
28056,2339875908
28057,2340061204
28058,2346785643
28059,2356195073
28060,2362166171
28061,2368360627
28062,2394673427
28063,2395091410
28064,2396529549
28065,2396813348
28066,2397238394
28067,2398854686
28068,2399056025
28069,2400861403
28070,2402451397
28071,2403006405
28072,2404607653
28073,2406012631
28074,2411640948
28075,2413057039
28076,2415098318
28077,2417653876
28078,2425033569
28079,2433052443
28080,2462091902
28081,2462334487
28082,2463771458
28083,2463885964
28084,2467118049
28085,2468314684
28086,2469089237
28087,2469451260
28088,2472384867
28089,2474091161
28090,2477957254
28091,2479726274
28092,2480418144
28093,2491554254
28094,2494401842
28095,2498737761
28096,2499293415
28097,2509726369
28098,2510689432
28099,2512204384
28100,2512539388
28101,2512926276
28102,2513240808
28103,2514967203
28104,2515550864
28105,2516772447
28106,2517268547
28107,2521475087
28108,2522495877
28109,2522584862
28110,2524441125
28111,2524545028
28112,2524558068
28113,2526361607
28114,2527900229
28115,2535073195
28116,2539583692
28117,2543178424
28118,2544874800
28119,2545758175
28120,2546519737
28121,2547902768
28122,2548423403
28123,2549017613
28124,2551237228
28125,2557106373
28126,2557568853
28127,2558487799
28128,2559779059
28129,2559927751
28130,2560180480
28131,2560518031
28132,2560990868
28133,2562767529
28134,2566391480
28135,2567428024
28136,2573046570
28137,2574289926
28138,2577178974
28139,2577964529
28140,2578859600
28141,2579756712
28142,2583072230
28143,2584268338
28144,2584328839
28145,2584352076
28146,2586670463
28147,2588584624
28148,2591301625
28149,2592080077
28150,2592567683
28151,2593069794
28152,2593255547
28153,2593476449
28154,2593670774
28155,2594710545
28156,2597017779
28157,2598850918
28158,2600659099
28159,2603845715
28160,2604388769
28161,2604465921
28162,2604593555
28163,2604645090
28164,2604838875
28165,2604923790
28166,2606602931
28167,2606654184
28168,2608109911
28169,2608161063
28170,2609569121
28171,2609801046
28172,2610638991
28173,2610784855
28174,2611126464
28175,2611146046
28176,2611213375
28177,2611345108
28178,2611378001
28179,2611940953
28180,2611988551
28181,2613556732
28182,2619957053
28183,2620312658
28184,2624014444
28185,2625625371
28186,2626978874
28187,2628319348
28188,2640067268
28189,2641889749
28190,2724479291
28191,2725459551
28192,2726959299
28193,2727211973
28194,2728472980
28195,2729503159
28196,2730357202
28197,2735582123
28198,2736413691
28199,2737440815
28200,2737792911
28201,2739082987
28202,2739171315
28203,2740182065
28204,2740592503
28205,2740715668
28206,2740808776
28207,2742351105
28208,2745029067
28209,2746571127
28210,2746985365
28211,2750487091
28212,2751086343
28213,2751261298
28214,2751270710
28215,2752197020
28216,2753457114
28217,2754561824
28218,2755083119
28219,2755357099
28220,2755731786
28221,2756310214
28222,2757356930
28223,2757400004
28224,2759088111
28225,2759269552
28226,2759753143
28227,2760112017
28228,2760976171
28229,2762255567
28230,2763495282
28231,2763805662
28232,2764019102
28233,2765089333
28234,2765277449
28235,2765780145
28236,2765909708
28237,2766224648
28238,2766956386
28239,2767028605
28240,2767291354
28241,2767607272
28242,2767846568
28243,2768039211
28244,2768124027
28245,2768923100
28246,2769157872
28247,2769380245
28248,2769399641
28249,2769427605
28250,2769541360
28251,2770241596
28252,2772982658
28253,2773543700
28254,2773756654
28255,2773897692
28256,2774196763
28257,2774866976
28258,2775566880
28259,2775600882
28260,2776320046
28261,2776725332
28262,2777534599
28263,2777741059
28264,2777788712
28265,2777862332
28266,2778035233
28267,2778814079
28268,2779094727
28269,2781418941
28270,2781878644
28271,2782552566
28272,2782688857
28273,2783528253
28274,2783555537
28275,2783584779
28276,2783748286
28277,2784052133
28278,2784195389
28279,2785087639
28280,2785110260
28281,2785157853
28282,2785225851
28283,2785361387
28284,2785609915
28285,2785781023
28286,2785873347
28287,2786042995
28288,2786396726
28289,2786552201
28290,2786554108
28291,2786614037
28292,2786872116
28293,2787143094
28294,2787480186
28295,2787998890
28296,2788036025
28297,2788197084
28298,2788366696
28299,2788575380
28300,2788842818
28301,2788985090
28302,2789038812
28303,2789082436
28304,2789135445
28305,2789620819
28306,2789933281
28307,2790053277
28308,2790276650
28309,2791267908
28310,2791719389
28311,2791924686
28312,2791939657
28313,2791942584
28314,2792166563
28315,2792605498
28316,2792836004
28317,2793269618
28318,2793276759
28319,2793430474
28320,2793593030
28321,2794093683
28322,2794247248
28323,2794331967
28324,2794600137
28325,2795043617
28326,2795321142
28327,2795497335
28328,2795536768
28329,2795538309
28330,2795622402
28331,2795890674
28332,2796021687
28333,2796049481
28334,2796541468
28335,2797082292
28336,2797347351
28337,2797986242
28338,2798139452
28339,2798278338
28340,2798479786
28341,2798578331
28342,2798719763
28343,2798821806
28344,2798829322
28345,2798838168
28346,2799064396
28347,2799087499
28348,2799116291
28349,2799621070
28350,2799689005
28351,2799894091
28352,2800449371
28353,2801657325
28354,2801686829
28355,2803533594
28356,2803534346
28357,2804165311
28358,2804222831
28359,2804490807
28360,2804662772
28361,2804841235
28362,2805345403
28363,2805824795
28364,2805904353
28365,2806224244
28366,2807952157
28367,2808008183
28368,2808142690
28369,2808401846
28370,2808774281
28371,2809554261
28372,2809672947
28373,2809727329
28374,2810084418
28375,2810756260
28376,2810823183
28377,2826166138
28378,2883270203
28379,2883449360
28380,2884089700
28381,2884282476
28382,2884585555
28383,2885340258
28384,2885663149
28385,2885675230
28386,2885930233
28387,2887076749
28388,2887251607
28389,2888287910
28390,2888738308
28391,2888836594
28392,2889165983
28393,2889334797
28394,2889833989
28395,2889972988
28396,2890140353
28397,2890174366
28398,2890637894
28399,2890874270
28400,2891473425
28401,2891945150
28402,2892051223
28403,2892077859
28404,2892193869
28405,2892257510
28406,2892266123
28407,2893314716
28408,2894309501
28409,2894839945
28410,2895092755
28411,2895291977
28412,2895726742
28413,2895929976
28414,2895947065
28415,2896658431
28416,2897023205
28417,2897088495
28418,2897278861
28419,2897381732
28420,2897612123
28421,2897636648
28422,2897922489
28423,2898020103
28424,2898043448
28425,2898077722
28426,2898147140
28427,2898647012
28428,2898676037
28429,2898700502
28430,2898748511
28431,2898857312
28432,2898910301
28433,2899023746
28434,2899313146
28435,2899382537
28436,2899409651
28437,2899536062
28438,2899626081
28439,2899840494
28440,2900201138
28441,2900559324
28442,2901367914
28443,2901467249
28444,2901478611
28445,2901483911
28446,2901492581
28447,2901552243
28448,2901827878
28449,2901837390
28450,2901952193
28451,2902103924
28452,2902237148
28453,2902241791
28454,2902415114
28455,2903140792
28456,2903196970
28457,2903440004
28458,2904314507
28459,2905240553
28460,2905301513
28461,2905304819
28462,2906750803
28463,2906775339
28464,2906822286
28465,2907034055
28466,2907118596
28467,2907316762
28468,2907928774
28469,2907931557
28470,2909237195
28471,2909295022
28472,2909454348
28473,2910123311
28474,2910196412
28475,2910598678
28476,2910849834
28477,2910915082
28478,2911443304
28479,2911460956
28480,2912105564
28481,2912282903
28482,2912526925
28483,2913020470
28484,2913349082
28485,2913397231
28486,2914111651
28487,2914225674
28488,2914275818
28489,2914391776
28490,2914486935
28491,2915797787
28492,2915839522
28493,2917082220
28494,2918062409
28495,2918346502
28496,2918364554
28497,2919908197
28498,2920116978
28499,2921040311
28500,2921141139
28501,2921165277
28502,2921174724
28503,2921578896
28504,2921771605
28505,2922006853
28506,2922067941
28507,2922153390
28508,2922389057
28509,2922502058
28510,2922818953
28511,2923236128
28512,2923942255
28513,2924428075
28514,2924514860
28515,2924679246
28516,2927320347
28517,2927411782
28518,2927924433
28519,2927997030
28520,2928069500
28521,2928773704
28522,2928941594
28523,2930286884
28524,2930844574
28525,2930853461
28526,2931147622
28527,2931231684
28528,2931450843
28529,2931452266
28530,2931587737
28531,2934287236
28532,2934810769
28533,2935824555
28534,2935917467
28535,2936474582
28536,2937282529
28537,2937322566
28538,2937350232
28539,2937713253
28540,2937786798
28541,2937989230
28542,2938239290
28543,2938269852
28544,2938488389
28545,2938952696
28546,2939050782
28547,2939203921
28548,2939292326
28549,2939498466
28550,2939503538
28551,2942322914
28552,2943109169
28553,2943305254
28554,2943450359
28555,2943956032
28556,2943997317
28557,2944297421
28558,2944453634
28559,2945046863
28560,2945071622
28561,2945097090
28562,2945151003
28563,2945287947
28564,2945508212
28565,2945568361
28566,2945844465
28567,2946224784
28568,2946492178
28569,2946712748
28570,2946787878
28571,2947284925
28572,2947389486
28573,2947528853
28574,2947743248
28575,2948144063
28576,2948233669
28577,2948358421
28578,2948376147
28579,2948395244
28580,2948542527
28581,2948704478
28582,2948807003
28583,2949077095
28584,2949077113
28585,2949085269
28586,2949085440
28587,2949086544
28588,2949109675
28589,2949131488
28590,2949132431
28591,2949143797
28592,2949159972
28593,2949202240
28594,2949203409
28595,2949206202
28596,2949227782
28597,2949235290
28598,2949240262
28599,2949241449
28600,2949248962
28601,2949253602
28602,2949295799
28603,2949319997
28604,2949333073
28605,2949362008
28606,2949418772
28607,2949422991
28608,2949430050
28609,2949434050
28610,2949441775
28611,2949444619
28612,2949446260
28613,2949446444
28614,2949448848
28615,2949469851
28616,2949490969
28617,2949504902
28618,2949509433
28619,2949513012
28620,2949527030
28621,2949530173
28622,2949530433
28623,2949553010
28624,2949561169
28625,2949561789
28626,2949584727
28627,2949617453
28628,2949622857
28629,2949654884
28630,2949671923
28631,2949676067
28632,2949686459
28633,2949704939
28634,2949720626
28635,2949727014
28636,2949744389
28637,2949781081
28638,2949794742
28639,2949799471
28640,2949807634
28641,2949818233
28642,2949824858
28643,2949824871
28644,2949850973
28645,2949861445
28646,2949865457
28647,2949888647
28648,2949980205
28649,2949985303
28650,2949989000
28651,2949991020
28652,2950004620
28653,2950008403
28654,2950009063
28655,2950012948
28656,2950029855
28657,2950043062
28658,2950045681
28659,2950056587
28660,2950062734
28661,2950075229
28662,2950089990
28663,2950112177
28664,2950130342
28665,2950140327
28666,2950150735
28667,2950158438
28668,2950203138
28669,2950235311
28670,2950243642
28671,2950253569
28672,2950322090
28673,2950352254
28674,2950352605
28675,2950373905
28676,2950374932
28677,2950383265
28678,2950438847
28679,2950440751
28680,2950449299
28681,2950451167
28682,2950471667
28683,2950477025
28684,2950498786
28685,2950535090
28686,2950539409
28687,2950566557
28688,2950567022
28689,2950581475
28690,2950657507
28691,2950670343
28692,2950680090
28693,2950680615
28694,2950690897
28695,2950691271
28696,2950705575
28697,2950706753
28698,2950731675
28699,2950744208
28700,2950751113
28701,2950754334
28702,2950757414
28703,2950775395
28704,2950779399
28705,2950784786
28706,2950820837
28707,2950827344
28708,2950853666
28709,2950876725
28710,2950898825
28711,2950905886
28712,2950910290
28713,2950923115
28714,2950934640
28715,2950965411
28716,2950969774
28717,2950988471
28718,2951003377
28719,2951019868
28720,2951020368
28721,2951021669
28722,2951025023
28723,2951038595
28724,2951061410
28725,2951096346
28726,2951101452
28727,2951122648
28728,2951136737
28729,2951137697
28730,2951161395
28731,2951172995
28732,2951187328
28733,2951201554
28734,2951205289
28735,2951219499
28736,2951226603
28737,2951308654
28738,2951317689
28739,2951326042
28740,2951355787
28741,2951359005
28742,2951379681
28743,2951389238
28744,2951397903
28745,2951406710
28746,2951408307
28747,2951419959
28748,2951446034
28749,2951506872
28750,2951515325
28751,2951568234
28752,2951568784
28753,2951584477
28754,2951592174
28755,2951621874
28756,2951628268
28757,2951634362
28758,2951651453
28759,2951669964
28760,2951689483
28761,2951695522
28762,2951697337
28763,2951722963
28764,2951751271
28765,2951757590
28766,2951809692
28767,2951816679
28768,2951830307
28769,2951831634
28770,2951841654
28771,2951859582
28772,2951863179
28773,2951880107
28774,2951920545
28775,2951933935
28776,2951939957
28777,2951965783
28778,2951965889
28779,2951968730
28780,2951972276
28781,2951992369
28782,2952018208
28783,2952067053
28784,2952086041
28785,2952098737
28786,2952116991
28787,2952124912
28788,2952165906
28789,2952167190
28790,2952172317
28791,2952177258
28792,2952202206
28793,2952208216
28794,2952215380
28795,2952263896
28796,2952272969
28797,2952289723
28798,2952318486
28799,2952337742
28800,2952366197
28801,2952384812
28802,2952396018
28803,2952408344
28804,2952417378
28805,2952418521
28806,2952426024
28807,2952434847
28808,2952527182
28809,2952535097
28810,2952539917
28811,2952540183
28812,2952542845
28813,2952552312
28814,2952604004
28815,2952630710
28816,2952637192
28817,2952645821
28818,2952665720
28819,2952673471
28820,2952682936
28821,2952683574
28822,2952703481
28823,2952706152
28824,2952709395
28825,2952710188
28826,2952717691
28827,2952758708
28828,2952759702
28829,2952760264
28830,2952783788
28831,2952785209
28832,2952797000
28833,2952797601
28834,2952802027
28835,2952810063
28836,2952836578
28837,2952848843
28838,2952861497
28839,2952889825
28840,2952927245
28841,2952934658
28842,2952976184
28843,2953009063
28844,2953024877
28845,2953028301
28846,2953039737
28847,2953045951
28848,2953049742
28849,2953054212
28850,2953085996
28851,2953135906
28852,2953137234
28853,2953194042
28854,2953205233
28855,2953220776
28856,2953239217
28857,2953267767
28858,2953270986
28859,2953280751
28860,2953317300
28861,2953328387
28862,2953378559
28863,2953809940
28864,2953829678
28865,2953917802
28866,2953952425
28867,2953962108
28868,2954141457
28869,2954422761
28870,2955057756
28871,2955171820
28872,2955273890
28873,2955726602
28874,2955884615
28875,2958092922
28876,2958135906
28877,2958816042
28878,2959119801
28879,2960213605
28880,2960250423
28881,2960971247
28882,2962367118
28883,2962862037
28884,2963009244
28885,2963588392
28886,2963648339
28887,2963809841
28888,2963829729
28889,2964006241
28890,2965810083
28891,2965843368
28892,2965885792
28893,2965974536
28894,2966132452
28895,2966758289
28896,2966799595
28897,2966835419
28898,2967273663
28899,2967648560
28900,2967866768
28901,2968249480
28902,2968316383
28903,2968670041
28904,2968683169
28905,2968715504
28906,2969193078
28907,2969256212
28908,2969445326
28909,2969557559
28910,2969561392
28911,2969637649
28912,2969775752
28913,2969789117
28914,2969872501
28915,2970031230
28916,2970153083
28917,2970281864
28918,2970531535
28919,2971187006
28920,2971247463
28921,2971398481
28922,2971455676
28923,2971487811
28924,2971655478
28925,2971720279
28926,2971745130
28927,2971747530
28928,2971766182
28929,2971990231
28930,2972264839
28931,2972553337
28932,2972736122
28933,2972935273
28934,2973015281
28935,2973039928
28936,2973137244
28937,2973292570
28938,2973730088
28939,2973770939
28940,2974587601
28941,2975044525
28942,2975734572
28943,2975819162
28944,2976326354
28945,2976629467
28946,2976657239
28947,2976958311
28948,2977087067
28949,2977248041
28950,2977363726
28951,2977412011
28952,2977957659
28953,2977998177
28954,2978056874
28955,2978113133
28956,2978306423
28957,2979406472
28958,2979423664
28959,2979603200
28960,2979694733
28961,2979772475
28962,2979928109
28963,2980056476
28964,2980245856
28965,2980247108
28966,2980526817
28967,2980807108
28968,2980908801
28969,2980953952
28970,2981381322
28971,2981523139
28972,2981628132
28973,2981902181
28974,2981906184
28975,2982176728
28976,2982290989
28977,2982312374
28978,2983130326
28979,2983247657
28980,2983785293
28981,2984001363
28982,2984556526
28983,2985388077
28984,2986695440
28985,2986992616
28986,2987301161
28987,2987422817
28988,2987423126
28989,2987673972
28990,2987833820
28991,2988343967
28992,2988957618
28993,2989481931
28994,2989603367
28995,2989678931
28996,2989818618
28997,2989824617
28998,2989983239
28999,2990171858
29000,2990242064
29001,2990292865
29002,2990436499
29003,2990493457
29004,2990889669
29005,2990949610
29006,2991003700
29007,2991098654
29008,2991276554
29009,2991357671
29010,2991460371
29011,2991568455
29012,2991620898
29013,2991741406
29014,2992371683
29015,2992942853
29016,2993491976
29017,2993888876
29018,2994726035
29019,2994768988
29020,2994779383
29021,2994865198
29022,2995239720
29023,2995586211
29024,2995970948
29025,2996168601
29026,2996282670
29027,2996606710
29028,2997045286
29029,2997093136
29030,2997129728
29031,2997580736
29032,2997876062
29033,2997993595
29034,2998719341
29035,2998762917
29036,2998935915
29037,2998986795
29038,2999165588
29039,2999244640
29040,2999473394
29041,2999550101
29042,3000077621
29043,3000118496
29044,3000648950
29045,3000952406
29046,3000965575
29047,3001199385
29048,3001405206
29049,3002070941
29050,3002701914
29051,3002766380
29052,3003070882
29053,3003167480
29054,3003559953
29055,3003653918
29056,3003783707
29057,3003842237
29058,3004073022
29059,3004197645
29060,3004200016
29061,3004452579
29062,3004582488
29063,3004715525
29064,3004775711
29065,3004837115
29066,3005436296
29067,3005438958
29068,3005465302
29069,3005530470
29070,3005628258
29071,3005672611
29072,3005700362
29073,3006319094
29074,3006892110
29075,3007009587
29076,3007185394
29077,3007231662
29078,3007279761
29079,3007741014
29080,3007987416
29081,3008268829
29082,3008317338
29083,3008363175
29084,3008480875
29085,3008543765
29086,3008738889
29087,3008769740
29088,3008994584
29089,3009091000
29090,3009482281
29091,3010198620
29092,3010336026
29093,3010587481
29094,3010591261
29095,3010616741
29096,3011506747
29097,3011954297
29098,3012007964
29099,3012034070
29100,3012162667
29101,3012544197
29102,83326211
29103,112666333
29104,113556353
29105,113745951
29106,136938060
29107,166896811
29108,196600895
29109,326710513
29110,745921918
29111,903781248
29112,980713158
29113,1485684178
29114,1486934454
29115,1493529689
29116,1498334894
29117,1501713092
29118,1501925418
29119,1507074326
29120,1512379215
29121,1515215067
29122,1516945389
29123,1520835385
29124,1523650926
29125,1525067790
29126,1525285119
29127,1525308658
29128,1527575280
29129,1532555777
